,geo,TIME_PERIOD,CPI,Immigrants,Life Satisfaction,OBS_VALUE,Housing Index,GDP,emigration,unemployment,total_deaths,Exports,Imports
2708,Norway,1982,,,,4114787.0,,,,,41454.0,,
2709,Norway,1983,,,,4128432.0,,,,,42224.0,,
2710,Norway,1984,,,,4140099.0,,,,,42581.0,,
2711,Norway,1985,,,,4152516.0,,,,,44372.0,,
2712,Norway,1986,,,,4167354.0,,,,,43561.0,,
2713,Norway,1987,,,,4186905.0,,,,,44959.0,,
2714,Norway,1988,,,,4209488.0,,,,,45354.0,,
2715,Norway,1989,,,,4226901.0,,,,,45173.0,,
2716,Norway,1990,,,,4241473.0,,,,,46021.0,,
2717,Norway,1991,,,,4261732.0,,,,,44923.0,,
2718,Norway,1992,,,,4286401.0,,,,,44731.0,,
2719,Norway,1993,,,,4311991.0,,,,,46597.0,,
2720,Norway,1994,,,,4336613.0,,,,,44071.0,,
2721,Norway,1995,,,,4359184.0,,116241.0,,,45190.0,,
2722,Poland,1960,,,,29637450.0,,,,,224167.0,,
2723,Poland,1961,,,,29964000.0,,,,,227759.0,,
2724,Poland,1962,,,,30308500.0,,,,,239199.0,,
2725,Poland,1963,,,,30712000.0,,,,,231186.0,,
2726,Poland,1964,,,,31139450.0,,,,,236985.0,,
2727,Poland,1965,,,,31444950.0,,,,,232421.0,,
2728,Poland,1966,,,,31681000.0,,,,,232945.0,,
2729,Poland,1967,,,,31987155.0,,,,,247705.0,,
2730,Poland,1968,,,,32294655.0,,,,,244103.0,,
2731,Poland,1969,,,,32548300.0,,,,,264516.0,,
2732,Poland,1970,,,,32664300.0,,,,,266799.0,,
2733,Poland,1971,,,,32783500.0,,,,,283702.0,,
2734,Poland,1972,,,,33055650.0,,,,,265250.0,,
2735,Poland,1973,,,,33357200.0,,,,,279491.0,,
2736,Poland,1974,,,,33678899.0,,,,,277085.0,,
2737,Poland,1975,,,,34015199.0,,,,,296896.0,,
2738,Poland,1976,,,,34356300.0,,,,,304057.0,,
2739,Poland,1977,,,,34689050.0,,,,,312956.0,,
2740,Poland,1978,,,,34965600.0,,,,,328080.0,,
2741,Poland,1979,,,,35247217.0,,,,,325984.0,,
2742,Poland,1980,,,,35574150.0,,,,,350203.0,,
2743,Poland,1981,,,,35898587.0,,,,,328923.0,,
2744,Poland,1982,,,,36230481.0,,,,,337874.0,,
2745,Poland,1983,,,,36571808.0,,,,,352255.0,,
2746,Poland,1984,,,,36904134.0,,,,,367562.0,,
2747,Poland,1985,,,,37201885.0,,,,,383987.0,,
2748,Poland,1986,,,,37456119.0,,,,,378781.0,,
2749,Poland,1987,,,,37668045.0,,,,,380663.0,,
2750,Poland,1988,,,,37824487.0,,,,,373018.0,,
2751,Poland,1989,,,,37961529.0,,,,,383074.0,,
2752,Poland,1990,,,,38110782.0,,,,,390343.0,,
2753,Poland,1991,,,,38246193.0,,,,,405716.0,,
2754,Poland,1992,,,,38363667.0,,,,,394729.0,,
2755,Poland,1993,,,,38461408.0,,,,,392259.0,,
2756,Poland,1994,,,,38542652.0,,,,,386398.0,,
2757,Poland,1995,,,,38594998.0,,108834.6,,,386083.0,,
2758,Portugal,1960,,,,8857716.0,,,,,95009.0,,
2759,Portugal,1961,,,,8929316.0,,,,,99590.0,,
2760,Portugal,1962,,,,8993985.0,,,,,96864.0,,
2761,Portugal,1963,,,,9030355.0,,,,,98011.0,,
2762,Portugal,1964,,,,9035365.0,,,,,96878.0,,
2763,Portugal,1965,,,,8998595.0,,,,,95187.0,,
2764,Portugal,1966,,,,8930990.0,,,,,100088.0,,
2765,Portugal,1967,,,,8874520.0,,,,,95816.0,,
2766,Portugal,1968,,,,8836650.0,,,,,94661.0,,
2767,Portugal,1969,,,,8757705.0,,,,,101088.0,,
2768,Portugal,1970,,,,8680431.0,,,,,93093.0,,
2769,Portugal,1971,,,,8643756.0,,,,,98688.0,,
2770,Portugal,1972,,,,8630430.0,,,,,90315.0,,
2771,Portugal,1973,,,,8633100.0,,,,,95435.0,,
2772,Portugal,1974,,,,8754365.0,,,,,96927.0,,
2773,Portugal,1975,,,,9093470.0,,,,,97936.0,,
2774,Portugal,1976,,,,9355810.0,,,,,102027.0,,
2775,Portugal,1977,,,,9455675.0,,,,,96111.0,,
2776,Portugal,1978,,,,9558250.0,,,,,96193.0,,
2777,Portugal,1979,,,,9661265.0,,,,,92732.0,,
2778,Portugal,1980,,,,9766312.0,,,,,94794.0,,
2779,Portugal,1981,,,,9851362.0,,,,,95728.0,,
2780,Portugal,1982,,,,9911771.0,,,,,92379.0,,
2781,Portugal,1983,,,,9957865.0,,,,,96179.0,,
2782,Portugal,1984,,,,9996232.0,,,,,96975.0,,
2783,Portugal,1985,,,,10023613.0,,,,,97085.0,,
2784,Portugal,1986,,,,10032734.0,,,,,95521.0,,
2785,Portugal,1987,,,,10030031.0,,,,,95102.0,,
2786,Portugal,1988,,,,10019610.0,,,,,97844.0,,
2787,Portugal,1989,,,,10005000.0,,,,,95743.0,,
2788,Portugal,1990,,,,9983218.0,,,,,102768.0,,
2789,Portugal,1991,,,,9960235.0,,,,,103882.0,,
2790,Portugal,1992,,,,9952494.0,,,,,100638.0,,
2791,Portugal,1993,,,,9964675.0,,,,,105950.0,,
2792,Portugal,1994,,,,9991525.0,,,,,99232.0,,
2793,Portugal,1995,,,,10026176.0,,91015.8,,,103475.0,,
2794,Romania,1960,,,,18406905.0,,,,,160720.0,,
2795,Romania,1961,,,,18555250.0,,,,,161936.0,,
2796,Romania,1962,,,,18676550.0,,,,,172429.0,,
2797,Romania,1963,,,,18797850.0,,,,,155767.0,,
2798,Romania,1964,,,,18919126.0,,,,,152476.0,,
2799,Romania,1965,,,,19031576.0,,,,,163393.0,,
2800,Romania,1966,,,,19215450.0,,,,,157445.0,,
2801,Romania,1967,,,,19534242.0,,,,,179129.0,,
2802,Romania,1968,,,,19799831.0,,,,,188509.0,,
2803,Romania,1969,,,,20009141.0,,,,,201225.0,,
2804,Romania,1970,,,,20250398.0,,,,,193255.0,,
2805,Romania,1971,,,,20461567.0,,,,,194306.0,,
2806,Romania,1972,,,,20657957.0,,,,,189793.0,,
2807,Romania,1973,,,,20835681.0,,,,,203559.0,,
2808,Romania,1974,,,,21029429.0,,,,,191286.0,,
2809,Romania,1975,,,,21293583.0,,,,,197538.0,,
2810,Romania,1976,,,,21551634.0,,,,,204873.0,,
2811,Romania,1977,,,,21756096.0,,,,,208685.0,,
2812,Romania,1978,,,,21951464.0,,,,,211846.0,,
2813,Romania,1979,,,,22090488.0,,,,,217509.0,,
2814,Romania,1980,,,,22207282.0,,,,,231876.0,,
2815,Romania,1981,,,,22353070.0,,,,,224635.0,,
2816,Romania,1982,,,,22475741.0,,,,,224120.0,,
2817,Romania,1983,,,,22560478.0,,,,,233892.0,,
2818,Romania,1984,,,,22640547.0,,,,,233699.0,,
2819,Romania,1985,,,,22732999.0,,,,,246670.0,,
2820,Romania,1986,,,,22836841.0,,,,,242330.0,,
2821,Romania,1987,,,,22949430.0,,,,,254286.0,,
2822,Romania,1988,,,,23057662.0,,,,,253370.0,,
2823,Romania,1989,,,,23161458.0,,,,,247306.0,,
2824,Romania,1990,,,,23201835.0,,,,,247086.0,,
2825,Romania,1991,,,,23001155.0,,,,,251760.0,,
2826,Romania,1992,,,,22794284.0,,,,,263855.0,,
2827,Romania,1993,,,,22763280.0,,,,,263323.0,,
2828,Romania,1994,,,,22730211.0,,,,,266101.0,,
2829,Romania,1995,,,,22684270.0,,28589.8,,,271672.0,,
2830,Serbia,1995,,,,7625357.0,,26495.1,,,93933.0,,
2831,Serbia,1996,,,,7617794.0,,18591.6,,,98370.0,,
2832,Serbia,1997,,,,7596501.0,,23418.0,,,98068.0,,
2833,Serbia,1998,,,,7567745.0,,18612.2,,,99376.0,,
2834,Serbia,1999,,,,7540401.0,,19267.2,,,101444.0,,
2835,Serbia,2000,,,,7516346.0,,28502.4,,,104042.0,,
2836,Serbia,2001,,,,7503433.0,,14584.5,,,99008.0,,
2837,Serbia,2002,,,,7496522.0,,18165.8,,,102785.0,,
2838,Serbia,2003,,,,7480591.0,,19882.0,,,103946.0,,
2839,Serbia,2004,,,,7463157.0,,20995.0,,,104320.0,,
2840,Serbia,2005,,,,7440769.0,,22253.8,,,106771.0,,
2841,Russia,1996,,,,148160126.0,,,,,2082249.0,,
2842,Russia,1997,,,,147915373.0,,,,,2015779.0,,
2843,Russia,1998,,,,147670780.0,,,,,1988744.0,,
2844,Russia,1999,,,,147214777.0,,,,,2144316.0,,
2845,Russia,2000,,,,146596870.0,,,,,2225334.0,,
2846,Russia,2001,,,,145976473.0,,,,,2254856.0,,
2847,Russia,2002,,,,145408033.0,,,,,2332272.0,,
2848,Russia,2003,,,,144667468.0,,,,,2365826.0,,
2849,Russia,2004,,,,143821212.0,,,,,2295402.0,,
2850,Russia,2008,,,,141956409.0,,,,,2075954.0,,
2851,Russia,2009,,,,141909244.0,,,,,2010543.0,,
2852,Russia,2010,,,,142385523.0,,,,,2028516.0,,
2853,Russia,2011,,,,142956460.0,,,,,1925720.0,,
2854,Sweden,1960,,,,7484656.0,,,,,75093.0,,
2855,Sweden,1961,,,,7519998.0,,,,,73555.0,,
2856,Sweden,1962,,,,7561588.0,,,,,76791.0,,
2857,Sweden,1963,,,,7604328.0,,,,,76460.0,,
2858,Sweden,1964,,,,7661354.0,,,,,76661.0,,
2859,Sweden,1965,,,,7733853.0,,,,,78194.0,,
2860,Sweden,1966,,,,7807797.0,,,,,78440.0,,
2861,Sweden,1967,,,,7867931.0,,,,,79783.0,,
2862,Sweden,1968,,,,7912273.0,,,,,82464.0,,
2863,Sweden,1969,,,,7968072.0,,,,,83338.0,,
2864,Sweden,1970,,,,8042801.0,,,,,80016.0,,
2865,Sweden,1971,,,,8098334.0,,,,,82734.0,,
2866,Sweden,1972,,,,8122300.0,,,,,84056.0,,
2867,Sweden,1973,,,,8136312.0,,,,,85640.0,,
2868,Sweden,1974,,,,8159955.0,,,,,86316.0,,
2869,Sweden,1975,,,,8192437.0,,,,,88208.0,,
2870,Sweden,1976,,,,8222286.0,,,,,90677.0,,
2871,Sweden,1977,,,,8251540.0,,,,,88200.0,,
2872,Sweden,1978,,,,8275599.0,,,,,89681.0,,
2873,Sweden,1979,,,,8293678.0,,,,,91074.0,,
2874,Sweden,1980,,,,8310531.0,,,,,91797.0,,
2875,Sweden,1981,,,,8320503.0,,,,,92034.0,,
2876,Sweden,1982,,,,8325263.0,,,,,90670.0,,
2877,Sweden,1983,,,,8329033.0,,,,,90790.0,,
2878,Sweden,1984,,,,8336605.0,,,,,90482.0,,
2879,Sweden,1985,,,,8350386.0,,,,,94032.0,,
2880,Sweden,1986,,,,8369829.0,,,,,93295.0,,
2881,Sweden,1987,,,,8397804.0,,,,,93307.0,,
2882,Sweden,1988,,,,8436489.0,,,,,96743.0,,
2883,Sweden,1989,,,,8492964.0,,,,,92110.0,,
2884,Sweden,1990,,,,8558835.0,,,,,95161.0,,
2885,Sweden,1991,,,,8617375.0,,,,,95202.0,,
2886,Sweden,1992,,,,8668067.0,,,,,94710.0,,
2887,Sweden,1993,,,,8718561.0,,,,,97008.0,,
2888,Sweden,1994,,,,8780745.0,,,,,91844.0,,
2889,Sweden,1995,,,,8826939.0,,204328.5,,,93955.0,,
2890,Slovenia,1960,,,,1584720.0,,,,,15145.0,,
2891,Slovenia,1961,,,,1594131.0,,,,,14013.0,,
2892,Slovenia,1962,,,,1603649.0,,,,,15866.0,,
2893,Slovenia,1963,,,,1616971.0,,,,,15102.0,,
2894,Slovenia,1964,,,,1632114.0,,,,,16729.0,,
2895,Slovenia,1965,,,,1649160.0,,,,,15987.0,,
2896,Slovenia,1966,,,,1669905.0,,,,,15248.0,,
2897,Slovenia,1967,,,,1689528.0,,,,,16353.0,,
2898,Slovenia,1968,,,,1704546.0,,,,,17446.0,,
2899,Slovenia,1969,,,,1713874.0,,,,,18565.0,,
2900,Slovenia,1970,,,,1724891.0,,,,,17353.0,,
2901,Slovenia,1971,,,,1738335.0,,,,,17425.0,,
2902,Slovenia,1972,,,,1752233.0,,,,,18157.0,,
2903,Slovenia,1973,,,,1766697.0,,,,,17614.0,,
2904,Slovenia,1974,,,,1776132.0,,,,,17206.0,,
2905,Slovenia,1975,,,,1793581.0,,,,,18180.0,,
2906,Slovenia,1976,,,,1820249.0,,,,,18157.0,,
2907,Slovenia,1977,,,,1842377.0,,,,,17633.0,,
2908,Slovenia,1978,,,,1862548.0,,,,,18357.0,,
2909,Slovenia,1979,,,,1882599.0,,,,,18148.0,,
2910,Slovenia,1980,,,,1901315.0,,,,,18820.0,,
2911,Slovenia,1981,,,,1906531.0,,,,,18733.0,,
2912,Slovenia,1982,,,,1910334.0,,,,,19646.0,,
2913,Slovenia,1983,,,,1922321.0,,,,,20703.0,,
2914,Slovenia,1984,,,,1932154.0,,,,,20214.0,,
2915,Slovenia,1985,,,,1941641.0,,,,,19854.0,,
2916,Slovenia,1986,,,,1965964.0,,,,,19499.0,,
2917,Slovenia,1987,,,,1989776.0,,,,,19837.0,,
2918,Slovenia,1988,,,,1995196.0,,,,,19126.0,,
2919,Slovenia,1989,,,,1996351.0,,,,,18669.0,,
2920,Slovenia,1990,,,,1998161.0,,,,,18555.0,,
2921,Slovenia,1991,,,,1999429.0,,,,,19324.0,,
2922,Slovenia,1992,,,,1996498.0,,,,,19333.0,,
2923,Slovenia,1993,,,,1991746.0,,,,,20012.0,,
2924,Slovenia,1994,,,,1989443.0,,,,,19359.0,,
2925,Slovenia,1995,,,,1989872.0,,16340.4,,,18968.0,,
2926,Slovakia,1960,,,,4068095.0,,,,,31609.0,,
2927,Slovakia,1961,,,,4191667.0,,,,,31403.0,,
2928,Slovakia,1962,,,,4238188.0,,,,,34398.0,,
2929,Slovakia,1963,,,,4282017.0,,,,,32978.0,,
2930,Slovakia,1964,,,,4327341.0,,,,,32875.0,,
2931,Slovakia,1965,,,,4370983.0,,,,,35910.0,,
2932,Slovakia,1966,,,,4411666.0,,,,,36357.0,,
2933,Slovakia,1967,,,,4449367.0,,,,,35458.0,,
2934,Slovakia,1968,,,,4483915.0,,,,,38076.0,,
2935,Slovakia,1969,,,,4518607.0,,,,,40623.0,,
2936,Slovakia,1970,,,,4538223.0,,,,,42240.0,,
2937,Slovakia,1971,,,,4557449.0,,,,,42856.0,,
2938,Slovakia,1972,,,,4596622.0,,,,,41410.0,,
2939,Slovakia,1973,,,,4641445.0,,,,,43759.0,,
2940,Slovakia,1974,,,,4689623.0,,,,,44934.0,,
2941,Slovakia,1975,,,,4739105.0,,,,,45248.0,,
2942,Slovakia,1976,,,,4789507.0,,,,,45420.0,,
2943,Slovakia,1977,,,,4840501.0,,,,,47181.0,,
2944,Slovakia,1978,,,,4890125.0,,,,,47778.0,,
2945,Slovakia,1979,,,,4938973.0,,,,,47837.0,,
2946,Slovakia,1980,,,,4979815.0,,,,,50579.0,,
2947,Slovakia,1981,,,,5016105.0,,,,,49632.0,,
2948,Slovakia,1982,,,,5055099.0,,,,,50393.0,,
2949,Slovakia,1983,,,,5091971.0,,,,,52433.0,,
2950,Slovakia,1984,,,,5127097.0,,,,,51739.0,,
2951,Slovakia,1985,,,,5161768.0,,,,,52464.0,,
2952,Slovakia,1986,,,,5193838.0,,,,,53133.0,,
2953,Slovakia,1987,,,,5222840.0,,,,,51980.0,,
2954,Slovakia,1988,,,,5250596.0,,,,,52475.0,,
2955,Slovakia,1989,,,,5275942.0,,,,,53902.0,,
2956,Slovakia,1990,,,,5299187.0,,,,,54619.0,,
2957,Slovakia,1991,,,,5303294.0,,,,,54618.0,,
2958,Slovakia,1992,,,,5305016.0,,,,,53423.0,,
2959,Slovakia,1993,,,,5325305.0,,,,,52707.0,,
2960,Slovakia,1994,,,,5346331.0,,,,,51386.0,,
2961,Slovakia,1995,,,,5361999.0,,15322.9,,,52686.0,,
2962,San Marino,2004,,,,29457.0,,,,,185.0,,
2963,San Marino,2005,,,,29836.0,,,,,219.0,,
2964,San Marino,2006,,,,30184.0,,,,,225.0,,
2965,San Marino,2008,,,,31662.0,,,,,190.0,,
2966,San Marino,2011,,,,32620.0,,,,,222.0,,
2967,San Marino,2012,,,,33469.0,,,,,237.0,,
2968,San Marino,2013,,,,33041.0,,,,,247.0,,
2969,San Marino,2014,,,,32655.0,,,,,252.0,,
2970,San Marino,2015,,,,32897.0,,,,,235.0,,
2971,San Marino,2016,,,,33101.0,,,,,253.0,,
2972,San Marino,2017,,,,33825.0,,,,,278.0,,
2973,San Marino,2018,,,,34522.0,,,,,244.0,,
2974,San Marino,2019,,,,34663.0,,,,,251.0,,
2975,San Marino,2020,,,,34770.0,,,,,,,
2976,San Marino,2021,,,,34252.0,,,,,312.0,,
2977,San Marino,2022,,,,33755.0,,,,,263.0,,
2978,Türkiye,1960,,,,27437520.0,,,,,,,
2979,Türkiye,1961,,,,28095138.0,,,,,,,
2980,Türkiye,1962,,,,28798871.0,,,,,,,
2981,Türkiye,1963,,,,29551064.0,,,,,,,
2982,Türkiye,1964,,,,30354298.0,,,,,,,
2983,Türkiye,1965,,,,31134215.0,,,,,,,
2984,Türkiye,1966,,,,31886523.0,,,,,,,
2985,Türkiye,1967,,,,32683665.0,,,,,,,
2986,Türkiye,1968,,,,33527788.0,,,,,,,
2987,Türkiye,1969,,,,34421243.0,,,,,,,
2988,Türkiye,1970,,,,35293835.0,,,,,,,
2989,Türkiye,1971,,,,36144637.0,,,,,,,
2990,Türkiye,1972,,,,37045548.0,,,,,,,
2991,Türkiye,1973,,,,37999493.0,,,,,,,
2992,Türkiye,1974,,,,39009662.0,,,,,,,
2993,Türkiye,1975,,,,39905363.0,,,,,,,
2994,Türkiye,1976,,,,40691975.0,,,,,,,
2995,Türkiye,1977,,,,41549286.0,,,,,,,
2996,Türkiye,1978,,,,42481691.0,,,,,,,
2997,Türkiye,1979,,,,43494200.0,,,,,,,
2998,Türkiye,1980,,,,44522298.0,,,,,,,
2999,Türkiye,1981,,,,45554479.0,,,,,,,
3000,Türkiye,1982,,,,46647978.0,,,,,,,
3001,Türkiye,1983,,,,47806069.0,,,,,,,
3002,Türkiye,1984,,,,49032324.0,,,,,,,
3003,Türkiye,1985,,,,50179253.0,,,,,,,
3004,Türkiye,1986,,,,51243380.0,,,,,,,
3005,Türkiye,1987,,,,52372399.0,,,,,,,
3006,Türkiye,1988,,,,53570114.0,,,,,,,
3007,Türkiye,1989,,,,54840677.0,,,,,,,
3008,Türkiye,1990,,,,56104381.0,,,,,,,
3009,Türkiye,1991,,,,57274564.0,,,,,,,
3010,Türkiye,1992,,,,58396821.0,,,,,,,
3011,Türkiye,1993,,,,59518813.0,,,,,,,
3012,Türkiye,1994,,,,60641322.0,,,,,,,
3013,Türkiye,1995,,,,61770601.0,,,,,436000.0,,
3014,Ukraine,1996,,,,50637073.0,,,,,776717.0,,
3015,Ukraine,1997,,,,50186765.0,,,,,754151.0,,
3016,Ukraine,1998,,,,49759148.0,,,,,719954.0,,
3017,Ukraine,1999,,,,49329879.0,,,,,739170.0,,
3018,Ukraine,2000,,,,48889280.0,,,,,758082.0,,
3019,Ukraine,2001,,,,48452256.0,,,,,745952.0,,
3020,Ukraine,2002,,,,48032005.0,,,,,754911.0,,
3021,Ukraine,2003,,,,47632594.0,,,,,765408.0,,
3022,Ukraine,2004,,,,47271271.0,,,,,761261.0,,
3023,Ukraine,2005,,,,46924816.0,,,,,781961.0,,
3024,Ukraine,2006,,,,46607431.0,,,,,758092.0,,
3025,Ukraine,2007,,,,46329000.0,,,,,762877.0,,
3026,Ukraine,2008,,,,46077834.0,,,,,754460.0,,
3027,Ukraine,2009,,,,45872976.0,,,,,706739.0,,
3028,Ukraine,2010,,,,45690386.0,,,,,698235.0,,
3029,Ukraine,2011,,,,45525731.0,,,,,664588.0,,
3030,Ukraine,2012,,,,45412987.0,,,,,663139.0,,
3031,Ukraine,2013,,,,45309293.0,,,,,662368.0,,
3032,Ukraine,2015,,,,42675270.0,,,,,594796.0,,
3033,Ukraine,2016,,,,42502892.0,,,,,583631.0,,
3034,Ukraine,2017,,,,42315836.0,,,,,574123.0,,
3035,Ukraine,2018,,,,42100165.0,,,,,587665.0,,
3036,Ukraine,2019,,,,41858172.0,,,,,581114.0,,
3037,Ukraine,2020,,,,41575748.0,,,19121.0,,616835.0,,
3038,Ukraine,2021,,,,41208208.0,,,22587.0,,714263.0,,
3039,United Kingdom,1960,,,,52400000.0,,,,,603300.0,,
3040,United Kingdom,1961,,,,52800000.0,,,,,631800.0,,
3041,United Kingdom,1962,,,,53250000.0,,,,,636100.0,,
3042,United Kingdom,1963,,,,53650000.0,,,,,654300.0,,
3043,United Kingdom,1964,,,,54000000.0,,,,,611200.0,,
3044,United Kingdom,1965,,,,54348050.0,,,,,627796.0,,
3045,United Kingdom,1966,,,,54648500.0,,,,,643753.0,,
3046,United Kingdom,1967,,,,54943600.0,,,,,616710.0,,
3047,United Kingdom,1968,,,,55211700.0,,,,,655998.0,,
3048,United Kingdom,1969,,,,55441750.0,,,,,659537.0,,
3049,United Kingdom,1970,,,,55663250.0,,,,,655386.0,,
3050,United Kingdom,1971,,,,55896223.0,,,,,645078.0,,
3051,United Kingdom,1972,,,,56086065.0,,,,,673938.0,,
3052,United Kingdom,1973,,,,56194527.0,,,,,669692.0,,
3053,United Kingdom,1974,,,,56229974.0,,,,,667359.0,,
3054,United Kingdom,1975,,,,56225800.0,,,,,662477.0,,
3055,United Kingdom,1976,,,,56211968.0,,,,,680799.0,,
3056,United Kingdom,1977,,,,56193492.0,,,,,655143.0,,
3057,United Kingdom,1978,,,,56196504.0,,,,,667177.0,,
3058,United Kingdom,1979,,,,56246951.0,,,,,675576.0,,
3059,United Kingdom,1980,,,,56314216.0,,,,,661517.0,,
3060,United Kingdom,1981,,,,56333829.0,,,,,657974.0,,
3061,United Kingdom,1982,,,,56313641.0,,,,,662801.0,,
3062,United Kingdom,1983,,,,56332848.0,,,,,659101.0,,
3063,United Kingdom,1984,,,,56422072.0,,,,,644918.0,,
3064,United Kingdom,1985,,,,56550268.0,,,,,670656.0,,
3065,United Kingdom,1986,,,,56681396.0,,,,,660465.0,,
3066,United Kingdom,1987,,,,56802050.0,,,,,644342.0,,
3067,United Kingdom,1988,,,,56928327.0,,,,,649185.0,,
3068,United Kingdom,1989,,,,57076711.0,,,,,657733.0,,
3069,United Kingdom,1990,,,,57247586.0,,,,,641799.0,,
3070,United Kingdom,1991,,,,57424897.0,,,,,646181.0,,
3071,United Kingdom,1992,,,,57580402.0,,,,,634238.0,,
3072,United Kingdom,1993,,,,57718614.0,,,,,658481.0,,
3073,United Kingdom,1994,,,,57865745.0,,,,,627636.0,,
3074,United Kingdom,1995,,,,58019030.0,,1025809.9,,,645493.0,,
3075,Kosovo*,1960,,,,945250.0,,,,,13365.0,,
3076,Kosovo*,1961,,,,971250.0,,,,,11759.0,,
3077,Kosovo*,1962,,,,996750.0,,,,,15024.0,,
3078,Kosovo*,1963,,,,1021250.0,,,,,12423.0,,
3079,Kosovo*,1964,,,,1047000.0,,,,,12731.0,,
3080,Kosovo*,1965,,,,1074250.0,,,,,11767.0,,
3081,Kosovo*,1966,,,,1102000.0,,,,,10266.0,,
3082,Kosovo*,1967,,,,1130500.0,,,,,11308.0,,
3083,Kosovo*,1968,,,,1159500.0,,,,,10781.0,,
3084,Kosovo*,1969,,,,1189250.0,,,,,10892.0,,
3085,Kosovo*,1970,,,,1220750.0,,,,,10829.0,,
3086,Kosovo*,1971,,,,1254750.0,,,,,10312.0,,
3087,Kosovo*,1972,,,,1291250.0,,,,,10270.0,,
3088,Kosovo*,1973,,,,1329000.0,,,,,10358.0,,
3089,Kosovo*,1974,,,,1367250.0,,,,,10075.0,,
3090,Kosovo*,1975,,,,1406250.0,,,,,10018.0,,
3091,Kosovo*,1976,,,,1446250.0,,,,,10149.0,,
3092,Kosovo*,1977,,,,1486500.0,,,,,9811.0,,
3093,Kosovo*,1978,,,,1526250.0,,,,,9776.0,,
3094,Kosovo*,1979,,,,1553250.0,,,,,9575.0,,
3095,Kosovo*,1980,,,,1567750.0,,,,,8909.0,,
3096,Kosovo*,1981,,,,1593500.0,,,,,9677.0,,
3097,Kosovo*,1982,,,,1629250.0,,,,,10479.0,,
3098,Kosovo*,1983,,,,1664000.0,,,,,11040.0,,
3099,Kosovo*,1984,,,,1699250.0,,,,,10573.0,,
3100,Kosovo*,1985,,,,1735500.0,,,,,11826.0,,
3101,Kosovo*,1986,,,,1773000.0,,,,,10446.0,,
3102,Kosovo*,1987,,,,1811250.0,,,,,10307.0,,
3103,Kosovo*,1988,,,,1850000.0,,,,,10257.0,,
3104,Kosovo*,1989,,,,1889500.0,,,,,10181.0,,
3105,Kosovo*,1990,,,,1929000.0,,,,,8214.0,,
3106,Kosovo*,1991,,,,1967500.0,,,,,8526.0,,
3107,Kosovo*,1992,,,,2005500.0,,,,,8004.0,,
3108,Kosovo*,1993,,,,2042250.0,,,,,7804.0,,
3109,Kosovo*,1994,,,,2077500.0,,,,,7667.0,,
3110,Kosovo*,1995,,,,2113500.0,,,,,8671.0,,
3111,Kosovo*,1996,,,,2150250.0,,,,,8392.0,,
3112,Kosovo*,2003,,,,2000500.0,,,,,6417.0,,
3113,Kosovo*,2004,,,,2028500.0,,,,,6399.0,,
3114,Kosovo*,2005,,,,2070500.0,,,,,7207.0,,
3115,Kosovo*,2006,,,,2113354.0,,,,,7479.0,,
3116,Kosovo*,2007,,,,2139924.0,,,,,6681.0,,
3117,Kosovo*,2008,,,,2166913.0,,3537.6,,,6852.0,,
3118,Kosovo*,2009,,,,2194397.0,,3610.4,,,7037.0,,
3119,Kosovo*,2010,,,,2001144.0,,4031.0,,,7234.0,,
3120,Kosovo*,2011,,,,1787101.0,,4555.9,,,7111.0,,
3121,Kosovo*,2012,,,,1797814.0,,4797.3,,,7317.0,,
3122,Kosovo*,2013,,,,1818119.0,,5071.3,,,7135.0,,
3123,Kosovo*,2014,,,,1812788.0,,5325.1,,,7634.0,,
3124,Kosovo*,2015,,,,1788274.0,,5674.4,,,8202.0,,
3125,Bosnia and Herzegovina,2019,,,,,,18296.5,,,,,
3126,Bosnia and Herzegovina,2020,,,,,,17755.9,,,,,
3127,Bosnia and Herzegovina,2021,,,,,,20014.7,,,,,
3128,Bosnia and Herzegovina,2022,,,,,,23266.3,,,,,
3129,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",1995,,,,,,5583866.7,,,,,
3130,Euro area - 12 countries (2001-2006),1995,,,,,,5686647.9,,,,,
3131,Euro area - 12 countries (2001-2006),1996,,,,,,5924822.0,,,,,
3132,Euro area - 12 countries (2001-2006),1997,,,,,,6060716.6,,,,,
3133,Euro area - 12 countries (2001-2006),1998,,,,,,6305231.3,,,,,
3134,Euro area - 12 countries (2001-2006),1999,,,,,,6594256.3,,,,,
3135,Euro area - 12 countries (2001-2006),2000,,,,,,6935773.0,,,,,
3136,Euro area - 12 countries (2001-2006),2001,,,,,,7258441.5,,,,,
3137,Euro area - 12 countries (2001-2006),2002,,,,,,7499460.4,,,,,
3138,Euro area - 12 countries (2001-2006),2003,,,,,,7710378.5,,,,,
3139,Euro area - 12 countries (2001-2006),2004,,,,,,8032439.1,,,,,
3140,Euro area - 12 countries (2001-2006),2005,,,,,,8309692.0,,,,,
3141,Euro area - 12 countries (2001-2006),2006,,,,,,8739457.7,,,,,
3142,Euro area - 12 countries (2001-2006),2007,,,,,,9203835.0,,,,,
3143,Euro area - 12 countries (2001-2006),2008,,,,,,9417115.1,,,,,
3144,Euro area - 12 countries (2001-2006),2009,,,,,,9087088.9,,,,,
