,geo,TIME_PERIOD,CPI,Immigrants,Life Satisfaction,OBS_VALUE,Housing Index
1909,European Free Trade Association,2020,,,,14423005.0,
1910,European Free Trade Association,2021,,,,14524567.0,
1911,European Free Trade Association,2022,,,,14654383.0,
1912,Greece,1960,,,,8331725.0,
1913,Greece,1961,,,,8398050.0,
1914,Greece,1962,,,,8448233.0,
1915,Greece,1963,,,,8479625.0,
1916,Greece,1964,,,,8510429.0,
1917,Greece,1965,,,,8550333.0,
1918,Greece,1966,,,,8613651.0,
1919,Greece,1967,,,,8684088.0,
1920,Greece,1968,,,,8740765.0,
1921,Greece,1969,,,,8772764.0,
1922,Greece,1970,,,,8792806.0,
1923,Greece,1971,,,,8831036.0,
1924,Greece,1972,,,,8888628.0,
1925,Greece,1973,,,,8929086.0,
1926,Greece,1974,,,,8962022.0,
1927,Greece,1975,,,,9046541.0,
1928,Greece,1976,,,,9188150.0,
1929,Greece,1977,,,,9308479.0,
1930,Greece,1978,,,,9429959.0,
1931,Greece,1979,,,,9548258.0,
1932,Greece,1980,,,,9642505.0,
1933,Greece,1981,,,,9729350.0,
1934,Greece,1982,,,,9789513.0,
1935,Greece,1983,,,,9846627.0,
1936,Greece,1984,,,,9895801.0,
1937,Greece,1985,,,,9934300.0,
1938,Greece,1986,,,,9967213.0,
1939,Greece,1987,,,,10000595.0,
1940,Greece,1988,,,,10036983.0,
1941,Greece,1989,,,,10089498.0,
1942,Greece,1990,,,,10196792.0,
1943,Greece,1991,,,,10319927.0,
1944,Greece,1992,,,,10399061.0,
1945,Greece,1993,,,,10460415.0,
1946,Greece,1994,,,,10512922.0,
1947,Greece,1995,,,,10562153.0,
1948,Spain,1960,,,,30455000.0,
1949,Spain,1961,,,,30739250.0,
1950,Spain,1962,,,,31023366.0,
1951,Spain,1963,,,,31296651.0,
1952,Spain,1964,,,,31609195.0,
1953,Spain,1965,,,,31954292.0,
1954,Spain,1966,,,,32283194.0,
1955,Spain,1967,,,,32682947.0,
1956,Spain,1968,,,,33113134.0,
1957,Spain,1969,,,,33441054.0,
1958,Spain,1970,,,,33814126.0,
1959,Spain,1971,,,,34224490.0,
1960,Spain,1972,,,,34604469.0,
1961,Spain,1973,,,,34988947.0,
1962,Spain,1974,,,,35373335.0,
1963,Spain,1975,,,,35757900.0,
1964,Spain,1976,,,,36137812.0,
1965,Spain,1977,,,,36511638.0,
1966,Spain,1978,,,,36864898.0,
1967,Spain,1979,,,,37191330.0,
1968,Spain,1980,,,,37491165.0,
1969,Spain,1981,,,,37758631.0,
1970,Spain,1982,,,,37986012.0,
1971,Spain,1983,,,,38171525.0,
1972,Spain,1984,,,,38330364.0,
1973,Spain,1985,,,,38469512.0,
1974,Spain,1986,,,,38584624.0,
1975,Spain,1987,,,,38684815.0,
1976,Spain,1988,,,,38766939.0,
1977,Spain,1989,,,,38827764.0,
1978,Spain,1990,,,,38867322.0,
1979,Spain,1991,,,,38966376.0,
1980,Spain,1992,,,,39157685.0,
1981,Spain,1993,,,,39361262.0,
1982,Spain,1994,,,,39549108.0,
1983,Spain,1995,,,,39724050.0,
1984,European Union - 27 countries (from 2020),1960,,,,355968032.0,
1985,European Union - 27 countries (from 2020),1961,,,,358917677.0,
1986,European Union - 27 countries (from 2020),1962,,,,362292099.0,
1987,European Union - 27 countries (from 2020),1963,,,,365754385.0,
1988,European Union - 27 countries (from 2020),1964,,,,368938389.0,
1989,European Union - 27 countries (from 2020),1965,,,,371982334.0,
1990,European Union - 27 countries (from 2020),1966,,,,374882363.0,
1991,European Union - 27 countries (from 2020),1967,,,,377698630.0,
1992,European Union - 27 countries (from 2020),1968,,,,380351144.0,
1993,European Union - 27 countries (from 2020),1969,,,,382976404.0,
1994,European Union - 27 countries (from 2020),1970,,,,385137827.0,
